Order ID,Order Date,Product ID,Product Category,Supplier,Warehouse,Inventory Quantity,Reorder Level,Lead Time,Transportation Cost,Delivery Date,Delivery Delay (Days),Sales Quantity,Sales Revenue,Customer Region,Customer ID,Order Status,Purchase Cost,Profit Margin,Is On-Time,Is Stockout Risk
ORD-103054,2025-11-18 07:14:51,PRD-0004,Automotive Parts,Supplier-09,WH-East,264,156,11,271.79,2025-11-29 07:14:51,3,16,4658.31,Europe,CUST-00643,Delivered,4020.55,0.1369,False,False
ORD-102011,2025-11-18 08:26:00,PRD-0051,Automotive Parts,Supplier-15,WH-South,408,402,12,232.16,2025-11-30 08:26:00,0,25,10205.68,Australia & Oceania,CUST-01103,Delivered,7390.84,0.2758,True,False
ORD-107136,2025-11-18 08:26:00,PRD-0001,Industrial Equipment,Supplier-18,WH-East,459,271,22,395.15,2025-12-10 08:26:00,0,20,9548.47,Australia & Oceania,CUST-00208,Delivered,7764.0,0.1869,True,False
ORD-106060,2025-11-18 20:49:23,PRD-0042,Consumer Goods,Supplier-04,WH-East,116,110,11,189.27,2025-11-29 20:49:23,0,5,808.39,Asia Pacific,CUST-01352,Delivered,454.15,0.4382,True,False
ORD-108187,2025-11-18 21:31:27,PRD-0038,Consumer Goods,Supplier-01,WH-South,424,339,26,510.65,2025-12-14 21:31:27,1,19,3783.61,North America,CUST-00605,Delayed,2279.59,0.3975,False,False
ORD-108048,2025-11-18 21:31:27,PRD-0042,Consumer Goods,Supplier-04,WH-East,136,110,12,105.65,2025-11-30 21:31:27,0,3,527.43,Asia Pacific,CUST-00774,Delivered,272.49,0.4834,True,False
ORD-102539,2025-11-18 21:31:27,PRD-0032,Packaging Materials,Supplier-06,WH-West,573,490,15,195.0,2025-12-03 21:31:27,3,34,4207.72,North America,CUST-00970,Delivered,3078.97,0.2683,False,False
ORD-105986,2025-11-19 03:20:58,PRD-0025,Packaging Materials,Supplier-17,WH-East,352,360,14,116.97,2025-12-03 03:20:58,0,0,0.0,Latin America,CUST-00128,Cancelled,0.0,0.0,False,True
ORD-108003,2025-11-19 03:20:58,PRD-0010,Packaging Materials,Supplier-14,WH-Central,340,237,24,493.7,2025-12-13 03:20:58,3,13,2958.58,Australia & Oceania,CUST-00359,Delivered,2046.06,0.3084,False,False
ORD-101040,2025-11-19 03:20:58,PRD-0016,Electronics,Supplier-02,WH-West,451,285,5,89.79,2025-11-24 03:20:58,0,11,1782.54,Middle East & Africa,CUST-00725,Delivered,1429.86,0.1979,True,False
ORD-108745,2025-11-19 03:20:58,PRD-0016,Electronics,Supplier-02,WH-North,464,285,4,43.41,2025-11-23 03:20:58,0,19,3369.94,North America,CUST-01374,Delivered,2469.76,0.2671,True,False
ORD-102138,2025-11-19 04:58:17,PRD-0025,Packaging Materials,Supplier-17,WH-East,384,360,17,173.79,2025-12-06 04:58:17,2,23,8746.0,Asia Pacific,CUST-00990,Delivered,5475.53,0.3739,False,False
ORD-100672,2025-11-19 05:06:55,PRD-0030,Raw Materials,Supplier-03,WH-Central,677,456,22,211.34,2025-12-11 05:06:55,0,17,911.8,Latin America,CUST-00874,Delivered,771.33,0.1541,True,False
ORD-106922,2025-11-19 06:22:00,PRD-0055,Packaging Materials,Supplier-14,WH-West,238,162,22,236.85,2025-12-11 06:22:00,1,13,4114.89,Latin America,CUST-01368,Delivered,2763.22,0.3285,False,False
ORD-104903,2025-11-19 11:27:12,PRD-0049,Automotive Parts,Supplier-15,WH-West,661,425,18,243.11,2025-12-07 11:27:12,3,21,5800.19,Middle East & Africa,CUST-00318,Delivered,5215.94,0.1007,False,False
ORD-101597,2025-11-19 11:27:12,PRD-0026,Consumer Goods,Supplier-03,WH-North,112,94,27,546.69,2025-12-16 11:27:12,1,4,608.14,Australia & Oceania,CUST-01215,Delivered,443.0,0.2715,False,False
ORD-105500,2025-11-19 11:27:12,PRD-0031,Electronics,Supplier-03,WH-East,147,157,28,242.13,2025-12-17 11:27:12,2,8,4080.62,North America,CUST-00890,Delivered,2799.57,0.3139,False,True
ORD-100800,2025-11-19 13:29:37,PRD-0020,Industrial Equipment,Supplier-03,WH-East,388,425,24,286.57,2025-12-13 13:29:37,0,29,13350.02,Europe,CUST-01059,Delayed,9168.24,0.3132,True,True
ORD-105715,2025-11-19 14:36:56,PRD-0057,Automotive Parts,Supplier-15,WH-South,123,77,14,312.37,2025-12-03 14:36:56,0,8,362.03,Latin America,CUST-00371,Delivered,279.58,0.2277,True,False
ORD-107283,2025-11-19 18:08:36,PRD-0016,Electronics,Supplier-02,WH-Central,322,285,6,96.02,2025-11-25 18:08:36,0,18,2949.34,Middle East & Africa,CUST-00404,Delivered,2339.77,0.2067,True,False
ORD-106543,2025-11-19 21:08:47,PRD-0036,Industrial Equipment,Supplier-03,WH-West,298,400,29,567.15,2025-12-18 21:08:47,3,21,7927.89,Asia Pacific,CUST-00216,Delayed,6666.71,0.1591,False,True
ORD-101052,2025-11-20 03:17:53,PRD-0039,Electronics,Supplier-13,WH-East,547,327,30,507.68,2025-12-20 03:17:53,1,22,11187.54,North America,CUST-00154,Delivered,8306.89,0.2575,False,False
ORD-106951,2025-11-20 03:43:42,PRD-0058,Consumer Goods,Supplier-16,WH-North,194,112,11,131.93,2025-12-01 03:43:42,0,5,1738.16,Australia & Oceania,CUST-01231,Delivered,1261.42,0.2743,True,False
ORD-106449,2025-11-20 03:43:42,PRD-0022,Automotive Parts,Supplier-15,WH-South,56,73,17,229.13,2025-12-07 03:43:42,2,5,292.4,Europe,CUST-01364,Delivered,249.45,0.1469,False,True
ORD-104649,2025-11-20 15:25:49,PRD-0055,Packaging Materials,Supplier-14,WH-East,254,162,25,244.66,2025-12-15 15:25:49,4,10,3075.5,Latin America,CUST-00031,Delivered,2125.55,0.3089,False,False
ORD-106298,2025-11-20 16:34:41,PRD-0042,Consumer Goods,Supplier-04,WH-Central,172,110,8,71.91,2025-11-28 16:34:41,0,3,464.66,Australia & Oceania,CUST-00482,Delivered,272.49,0.4136,True,False
ORD-101802,2025-11-20 16:34:41,PRD-0050,Industrial Equipment,Supplier-08,WH-North,293,258,18,200.47,2025-12-08 16:34:41,0,18,9543.67,Middle East & Africa,CUST-00602,Delivered,6796.04,0.2879,True,False
ORD-106600,2025-11-20 16:34:41,PRD-0042,Consumer Goods,Supplier-04,WH-North,138,110,16,152.89,2025-12-06 16:34:41,4,6,890.88,North America,CUST-00759,Delivered,544.98,0.3883,False,False
ORD-108211,2025-11-20 16:34:41,PRD-0033,Industrial Equipment,Supplier-11,WH-Central,313,194,19,381.63,2025-12-09 16:34:41,2,16,459.86,Asia Pacific,CUST-00679,Delivered,312.68,0.3201,False,False
ORD-100877,2025-11-20 18:20:05,PRD-0013,Packaging Materials,Supplier-18,WH-West,73,53,24,243.86,2025-12-14 18:20:05,0,4,1208.31,Asia Pacific,CUST-00190,Delivered,967.64,0.1992,True,False
ORD-104231,2025-11-20 23:45:57,PRD-0008,Packaging Materials,Supplier-05,WH-North,440,307,23,262.83,2025-12-13 23:45:57,0,28,11915.15,Middle East & Africa,CUST-00127,Delivered,9307.27,0.2189,True,False
ORD-108664,2025-11-20 23:45:57,PRD-0003,Industrial Equipment,Supplier-05,WH-South,523,450,24,370.81,2025-12-14 23:45:57,0,33,7095.57,North America,CUST-00206,Delivered,4958.14,0.3012,True,False
ORD-101387,2025-11-20 23:45:57,PRD-0035,Consumer Goods,Supplier-09,WH-South,363,310,8,89.87,2025-11-28 23:45:57,0,18,5072.49,Australia & Oceania,CUST-01277,Delivered,2874.45,0.4333,True,False
ORD-108217,2025-11-21 00:38:54,PRD-0014,Automotive Parts,Supplier-02,WH-North,378,218,1,31.25,2025-11-22 00:38:54,0,16,3550.59,Asia Pacific,CUST-00405,Delivered,2937.29,0.1727,True,False
ORD-106338,2025-11-21 02:09:55,PRD-0038,Consumer Goods,Supplier-01,WH-South,332,339,21,368.83,2025-12-12 02:09:55,0,28,6084.27,Australia & Oceania,CUST-01229,Delivered,3359.4,0.4479,True,True
ORD-103784,2025-11-21 02:09:55,PRD-0021,Packaging Materials,Supplier-04,WH-East,110,98,13,189.33,2025-12-04 02:09:55,1,6,2484.47,Middle East & Africa,CUST-00895,Delivered,1843.72,0.2579,False,False
ORD-104465,2025-11-21 02:52:48,PRD-0050,Industrial Equipment,Supplier-08,WH-East,420,258,20,189.33,2025-12-11 02:52:48,0,18,9500.98,Latin America,CUST-00675,Delivered,6796.04,0.2847,True,False
ORD-100770,2025-11-21 02:52:48,PRD-0022,Automotive Parts,Supplier-15,WH-West,94,73,15,195.08,2025-12-06 02:52:48,0,9,531.99,Europe,CUST-00866,Delivered,449.01,0.156,True,False
ORD-104282,2025-11-21 14:16:48,PRD-0010,Packaging Materials,Supplier-14,WH-Central,397,237,26,470.89,2025-12-17 14:16:48,5,0,0.0,Latin America,CUST-00071,Cancelled,0.0,0.0,False,False
ORD-100012,2025-11-21 23:33:53,PRD-0030,Raw Materials,Supplier-03,WH-East,552,456,25,434.76,2025-12-16 23:33:53,0,29,1487.19,Asia Pacific,CUST-00880,Delivered,1315.79,0.1153,True,False
ORD-101868,2025-11-21 23:33:53,PRD-0056,Electronics,Supplier-16,WH-East,217,169,18,302.55,2025-12-09 23:33:53,3,12,2239.28,Europe,CUST-01230,Delayed,1539.94,0.3123,False,False
ORD-104499,2025-11-21 23:33:53,PRD-0030,Raw Materials,Supplier-03,WH-West,741,456,29,257.39,2025-12-20 23:33:53,3,31,1669.14,Middle East & Africa,CUST-01064,Delivered,1406.54,0.1573,False,False
ORD-103232,2025-11-21 23:43:39,PRD-0041,Electronics,Supplier-04,WH-West,749,382,10,132.38,2025-12-01 23:43:39,0,30,6954.98,Latin America,CUST-00851,Delivered,5353.0,0.2303,True,False
ORD-101122,2025-11-22 03:33:22,PRD-0053,Consumer Goods,Supplier-18,WH-Central,458,358,27,418.41,2025-12-19 03:33:22,2,21,4359.75,Asia Pacific,CUST-00564,Delivered,2856.42,0.3448,False,False
ORD-100825,2025-11-22 05:11:38,PRD-0049,Automotive Parts,Supplier-15,WH-East,786,425,17,328.63,2025-12-09 05:11:38,2,20,5422.52,Asia Pacific,CUST-00497,Delivered,4967.56,0.0839,False,False
ORD-103598,2025-11-22 17:30:29,PRD-0001,Industrial Equipment,Supplier-18,WH-Central,399,271,25,278.8,2025-12-17 17:30:29,0,19,8961.8,Latin America,CUST-00720,Delivered,7375.8,0.177,True,False
ORD-108359,2025-11-22 17:30:29,PRD-0019,Electronics,Supplier-07,WH-West,121,91,15,257.6,2025-12-07 17:30:29,0,10,199.36,North America,CUST-00167,Delivered,135.54,0.3201,True,False
ORD-103778,2025-11-23 01:14:05,PRD-0042,Consumer Goods,Supplier-04,WH-West,132,110,12,164.98,2025-12-05 01:14:05,0,12,1964.67,Latin America,CUST-00194,Delayed,1089.96,0.4452,True,False
ORD-100563,2025-11-23 03:07:52,PRD-0050,Industrial Equipment,Supplier-08,WH-East,248,258,21,433.23,2025-12-14 03:07:52,0,16,7849.37,Latin America,CUST-00872,Delivered,6040.93,0.2304,True,True
ORD-107126,2025-11-23 03:07:52,PRD-0020,Industrial Equipment,Supplier-03,WH-East,613,425,27,481.89,2025-12-20 03:07:52,1,0,0.0,Latin America,CUST-00249,Cancelled,0.0,0.0,False,False
ORD-104414,2025-11-23 23:48:17,PRD-0027,Consumer Goods,Supplier-17,WH-East,490,426,13,219.89,2025-12-06 23:48:17,0,34,10593.64,Australia & Oceania,CUST-01232,Delivered,7942.86,0.2502,True,False
ORD-107231,2025-11-23 23:48:17,PRD-0060,Automotive Parts,Supplier-01,WH-Central,445,265,27,479.5,2025-12-20 23:48:17,2,12,5171.33,Australia & Oceania,CUST-01036,Delivered,4144.94,0.1985,False,False
ORD-108614,2025-11-24 05:09:37,PRD-0009,Automotive Parts,Supplier-18,WH-South,685,476,23,364.95,2025-12-17 05:09:37,0,24,1087.67,Middle East & Africa,CUST-01183,Delivered,947.73,0.1287,True,False
ORD-104877,2025-11-24 05:09:37,PRD-0049,Automotive Parts,Supplier-15,WH-West,663,425,13,232.93,2025-12-07 05:09:37,0,29,8301.48,Latin America,CUST-00814,Delivered,7202.97,0.1323,True,False
ORD-101798,2025-11-24 15:33:20,PRD-0033,Industrial Equipment,Supplier-11,WH-West,237,194,16,136.31,2025-12-10 15:33:20,0,12,343.97,North America,CUST-00810,Delivered,234.51,0.3182,True,False
ORD-108418,2025-11-24 15:33:20,PRD-0002,Packaging Materials,Supplier-16,WH-West,210,131,12,224.87,2025-12-06 15:33:20,0,6,1434.31,Middle East & Africa,CUST-00675,Delivered,1183.39,0.1749,True,False
ORD-106803,2025-11-24 15:33:20,PRD-0043,Consumer Goods,Supplier-15,WH-East,638,421,12,136.72,2025-12-06 15:33:20,0,40,20090.91,Latin America,CUST-00845,Delivered,12381.41,0.3837,True,False
ORD-108355,2025-11-24 16:01:35,PRD-0026,Consumer Goods,Supplier-03,WH-North,130,94,24,392.87,2025-12-18 16:01:35,0,5,800.48,North America,CUST-01070,Delivered,553.75,0.3082,True,False
ORD-105841,2025-11-24 16:01:35,PRD-0007,Automotive Parts,Supplier-05,WH-East,418,339,24,525.14,2025-12-18 16:01:35,0,20,6077.38,Middle East & Africa,CUST-00152,Delivered,4136.99,0.3193,True,False
ORD-100253,2025-11-24 16:01:35,PRD-0007,Automotive Parts,Supplier-05,WH-South,375,339,29,280.76,2025-12-23 16:01:35,2,27,7642.21,Europe,CUST-01004,Delivered,5584.94,0.2692,False,False
ORD-102400,2025-11-24 19:22:14,PRD-0035,Consumer Goods,Supplier-09,WH-North,388,310,11,170.13,2025-12-05 19:22:14,3,27,8563.98,Australia & Oceania,CUST-01098,Delivered,4311.67,0.4965,False,False
ORD-104988,2025-11-25 07:46:32,PRD-0031,Electronics,Supplier-03,WH-Central,202,157,24,350.49,2025-12-19 07:46:32,0,5,2339.99,Australia & Oceania,CUST-00918,Delivered,1749.73,0.2522,True,False
ORD-108005,2025-11-25 07:46:32,PRD-0034,Packaging Materials,Supplier-03,WH-South,573,410,23,353.18,2025-12-18 07:46:32,0,25,6510.8,North America,CUST-00702,Delivered,5346.45,0.1788,True,False
ORD-106452,2025-11-25 09:04:33,PRD-0060,Automotive Parts,Supplier-01,WH-East,354,265,20,209.25,2025-12-15 09:04:33,0,27,11812.13,Australia & Oceania,CUST-01381,Delivered,9326.12,0.2105,True,False
ORD-102952,2025-11-25 09:04:33,PRD-0044,Electronics,Supplier-01,WH-Central,412,291,29,268.87,2025-12-24 09:04:33,4,16,1582.48,Europe,CUST-00830,Delivered,1031.81,0.348,False,False
ORD-107638,2025-11-25 09:24:13,PRD-0045,Packaging Materials,Supplier-08,WH-West,222,195,22,213.81,2025-12-17 09:24:13,1,11,405.26,Latin America,CUST-00748,Delivered,264.65,0.347,False,False
ORD-107603,2025-11-25 09:24:13,PRD-0027,Consumer Goods,Supplier-17,WH-South,387,426,15,282.74,2025-12-10 09:24:13,0,22,7209.93,Europe,CUST-00437,Delivered,5139.5,0.2872,True,True
ORD-100240,2025-11-25 12:20:40,PRD-0051,Automotive Parts,Supplier-15,WH-West,531,402,19,161.9,2025-12-14 12:20:40,4,18,6604.07,Asia Pacific,CUST-01321,Delivered,5321.41,0.1942,False,False
ORD-108605,2025-11-25 12:20:40,PRD-0058,Consumer Goods,Supplier-16,WH-North,164,112,8,131.75,2025-12-03 12:20:40,0,7,2643.49,Asia Pacific,CUST-00588,Delivered,1765.98,0.332,True,False
ORD-105626,2025-11-25 20:35:20,PRD-0013,Packaging Materials,Supplier-18,WH-Central,62,53,24,393.63,2025-12-19 20:35:20,0,3,910.24,Asia Pacific,CUST-00513,Delivered,725.73,0.2027,True,False
ORD-104835,2025-11-25 20:35:20,PRD-0054,Electronics,Supplier-10,WH-North,550,337,17,182.83,2025-12-12 20:35:20,0,26,12890.04,North America,CUST-00481,Delivered,8703.12,0.3248,True,False
ORD-105465,2025-11-26 04:11:47,PRD-0057,Automotive Parts,Supplier-15,WH-East,107,77,13,271.79,2025-12-09 04:11:47,0,6,254.36,Latin America,CUST-00456,Delivered,209.69,0.1756,True,False
ORD-104627,2025-11-26 07:11:45,PRD-0020,Industrial Equipment,Supplier-03,WH-Central,634,425,25,330.83,2025-12-21 07:11:45,0,35,14991.15,Europe,CUST-00611,Delayed,11065.11,0.2619,True,False
ORD-102134,2025-11-26 09:05:31,PRD-0025,Packaging Materials,Supplier-17,WH-North,652,360,11,185.38,2025-12-07 09:05:31,0,17,6049.74,Australia & Oceania,CUST-01117,Delivered,4047.13,0.331,True,False
ORD-105520,2025-11-26 11:39:38,PRD-0038,Consumer Goods,Supplier-01,WH-West,358,339,26,312.64,2025-12-22 11:39:38,1,26,4834.04,Asia Pacific,CUST-00698,Delivered,3119.45,0.3547,False,False
ORD-102549,2025-11-27 07:44:33,PRD-0019,Electronics,Supplier-07,WH-Central,119,91,15,179.21,2025-12-12 07:44:33,0,4,75.74,Europe,CUST-01107,Delivered,54.21,0.2843,True,False
ORD-100064,2025-11-27 09:18:12,PRD-0011,Packaging Materials,Supplier-16,WH-West,186,177,18,268.0,2025-12-15 09:18:12,3,11,2812.22,North America,CUST-01371,Delivered,1839.38,0.3459,False,False
ORD-107024,2025-11-27 09:18:12,PRD-0036,Industrial Equipment,Supplier-03,WH-Central,403,400,24,401.2,2025-12-21 09:18:12,0,24,8449.01,Middle East & Africa,CUST-00659,Delivered,7619.1,0.0982,True,False
ORD-100283,2025-11-27 10:37:12,PRD-0029,Industrial Equipment,Supplier-11,WH-North,648,410,11,161.53,2025-12-08 10:37:12,0,24,9163.88,North America,CUST-01189,Delivered,7318.0,0.2014,True,False
ORD-101803,2025-11-27 10:37:12,PRD-0046,Industrial Equipment,Supplier-11,WH-East,321,281,21,225.85,2025-12-18 10:37:12,4,18,4104.41,Latin America,CUST-00490,Delivered,3145.28,0.2337,False,False
ORD-101588,2025-11-27 10:37:12,PRD-0020,Industrial Equipment,Supplier-03,WH-North,600,425,28,331.42,2025-12-25 10:37:12,2,22,9401.96,Latin America,CUST-01034,Delivered,6955.21,0.2602,False,False
ORD-104216,2025-11-27 10:37:12,PRD-0035,Consumer Goods,Supplier-09,WH-North,509,310,5,116.26,2025-12-02 10:37:12,0,22,5986.03,Asia Pacific,CUST-00591,Delivered,3513.21,0.4131,True,False
ORD-101825,2025-11-27 13:22:17,PRD-0056,Electronics,Supplier-16,WH-East,219,169,11,271.79,2025-12-08 13:22:17,0,14,2603.44,Asia Pacific,CUST-00337,Delayed,1796.59,0.3099,True,False
ORD-106899,2025-11-27 21:35:49,PRD-0044,Electronics,Supplier-01,WH-South,374,291,29,436.73,2025-12-26 21:35:49,4,13,1420.99,Middle East & Africa,CUST-01301,Delivered,838.35,0.41,False,False
ORD-103178,2025-11-27 21:35:49,PRD-0049,Automotive Parts,Supplier-15,WH-North,617,425,20,283.74,2025-12-17 21:35:49,5,31,8368.08,North America,CUST-00732,Delivered,7699.72,0.0799,False,False
ORD-106487,2025-11-27 21:35:49,PRD-0051,Automotive Parts,Supplier-15,WH-South,472,402,15,302.88,2025-12-12 21:35:49,0,23,9302.78,Australia & Oceania,CUST-00461,Delivered,6799.57,0.2691,True,False
ORD-105417,2025-11-27 22:44:28,PRD-0029,Industrial Equipment,Supplier-11,WH-South,585,410,14,230.8,2025-12-11 22:44:28,0,32,11826.6,Europe,CUST-00271,Delivered,9757.33,0.175,True,False
ORD-101985,2025-11-28 01:48:35,PRD-0017,Industrial Equipment,Supplier-09,WH-Central,734,452,9,83.17,2025-12-07 01:48:35,1,30,8763.49,Europe,CUST-01041,Delivered,6661.39,0.2399,False,False
ORD-101418,2025-11-28 03:00:01,PRD-0049,Automotive Parts,Supplier-15,WH-West,652,425,17,328.1,2025-12-15 03:00:01,2,37,10389.66,Asia Pacific,CUST-00874,Delivered,9189.99,0.1155,False,False
ORD-100073,2025-11-28 07:11:15,PRD-0051,Automotive Parts,Supplier-15,WH-North,706,402,13,127.35,2025-12-11 07:11:15,0,31,12402.18,Australia & Oceania,CUST-01225,Delivered,9164.64,0.261,True,False
ORD-100034,2025-11-28 08:53:50,PRD-0050,Industrial Equipment,Supplier-08,WH-West,337,258,26,423.27,2025-12-24 08:53:50,5,17,9161.16,Australia & Oceania,CUST-01113,Delivered,6418.48,0.2994,False,False
ORD-106107,2025-11-28 08:53:50,PRD-0009,Automotive Parts,Supplier-18,WH-East,611,476,24,260.72,2025-12-22 08:53:50,0,27,1251.73,Latin America,CUST-00892,Delivered,1066.19,0.1482,True,False
ORD-108259,2025-11-28 08:53:50,PRD-0051,Automotive Parts,Supplier-15,WH-Central,506,402,11,183.88,2025-12-09 08:53:50,0,33,13533.5,North America,CUST-00648,Delivered,9755.91,0.2791,True,False
ORD-104091,2025-11-28 09:47:40,PRD-0060,Automotive Parts,Supplier-01,WH-East,191,265,22,343.42,2025-12-20 09:47:40,0,22,9451.38,Asia Pacific,CUST-00932,Delivered,7599.06,0.196,True,True
ORD-107174,2025-11-28 09:47:40,PRD-0011,Packaging Materials,Supplier-16,WH-East,186,177,12,161.68,2025-12-10 09:47:40,0,7,1885.27,Australia & Oceania,CUST-00056,Delivered,1170.51,0.3791,True,False
ORD-108180,2025-11-28 12:54:33,PRD-0014,Automotive Parts,Supplier-02,WH-East,292,218,4,50.83,2025-12-02 12:54:33,0,10,2117.97,North America,CUST-00712,Delivered,1835.81,0.1332,True,False
ORD-101110,2025-11-28 18:11:05,PRD-0043,Consumer Goods,Supplier-15,WH-East,438,421,15,202.58,2025-12-13 18:11:05,0,27,13543.1,Asia Pacific,CUST-00737,Delivered,8357.45,0.3829,True,False
ORD-104854,2025-11-28 20:55:11,PRD-0060,Automotive Parts,Supplier-01,WH-South,301,265,25,320.08,2025-12-23 20:55:11,0,13,6157.97,Europe,CUST-00274,Delayed,4490.35,0.2708,True,False
ORD-101359,2025-11-29 04:27:37,PRD-0005,Packaging Materials,Supplier-10,WH-East,126,152,14,253.1,2025-12-13 04:27:37,0,15,294.45,Latin America,CUST-01065,Delayed,226.96,0.2292,True,True
ORD-108173,2025-11-29 09:25:54,PRD-0021,Packaging Materials,Supplier-04,WH-South,142,98,14,237.04,2025-12-13 09:25:54,2,6,2537.68,North America,CUST-00886,Delivered,1843.72,0.2735,False,False
ORD-107213,2025-11-29 09:25:54,PRD-0007,Automotive Parts,Supplier-05,WH-Central,310,339,27,359.84,2025-12-26 09:25:54,0,24,6731.61,Australia & Oceania,CUST-00460,Delivered,4964.39,0.2625,True,True
ORD-100399,2025-11-29 09:38:17,PRD-0059,Packaging Materials,Supplier-10,WH-North,362,245,16,227.87,2025-12-15 09:38:17,0,21,3019.61,Latin America,CUST-00410,Delivered,2464.64,0.1838,True,False
ORD-107710,2025-11-29 10:58:05,PRD-0029,Industrial Equipment,Supplier-11,WH-Central,439,410,18,180.46,2025-12-17 10:58:05,1,27,10837.94,Middle East & Africa,CUST-01387,Delivered,8232.75,0.2404,False,False
ORD-106956,2025-11-29 10:58:05,PRD-0059,Packaging Materials,Supplier-10,WH-North,317,245,16,197.78,2025-12-15 10:58:05,0,19,3083.09,Asia Pacific,CUST-00842,Delivered,2229.91,0.2767,True,False
ORD-105378,2025-11-29 12:44:50,PRD-0054,Electronics,Supplier-10,WH-West,614,337,15,188.79,2025-12-14 12:44:50,0,29,14395.31,Middle East & Africa,CUST-00217,Delayed,9707.32,0.3257,True,False
ORD-102382,2025-11-29 15:03:52,PRD-0001,Industrial Equipment,Supplier-18,WH-Central,406,271,24,468.32,2025-12-23 15:03:52,0,15,7551.65,Europe,CUST-01005,Delivered,5823.0,0.2289,True,False
ORD-108624,2025-11-30 03:00:15,PRD-0045,Packaging Materials,Supplier-08,WH-North,159,195,21,345.51,2025-12-21 03:00:15,0,16,531.41,Middle East & Africa,CUST-00626,Delivered,384.94,0.2756,True,True
ORD-104363,2025-11-30 03:00:15,PRD-0018,Raw Materials,Supplier-11,WH-South,160,95,14,223.51,2025-12-14 03:00:15,0,3,566.64,Asia Pacific,CUST-01229,Delivered,528.69,0.067,True,False
ORD-104480,2025-11-30 08:00:40,PRD-0046,Industrial Equipment,Supplier-11,WH-West,197,281,23,375.66,2025-12-23 08:00:40,6,19,4313.5,Latin America,CUST-00243,Delivered,3320.02,0.2303,False,True
ORD-100174,2025-11-30 10:00:15,PRD-0034,Packaging Materials,Supplier-03,WH-East,692,410,26,437.16,2025-12-26 10:00:15,0,28,7151.69,Middle East & Africa,CUST-01276,Delivered,5988.03,0.1627,True,False
ORD-102775,2025-11-30 17:15:33,PRD-0014,Automotive Parts,Supplier-02,WH-East,384,218,1,24.94,2025-12-01 17:15:33,0,14,2917.07,Latin America,CUST-00553,Delayed,2570.13,0.1189,True,False
ORD-105345,2025-12-01 17:10:02,PRD-0015,Electronics,Supplier-16,WH-South,490,466,19,370.95,2025-12-20 17:10:02,4,28,3135.97,Europe,CUST-00154,Delayed,2601.11,0.1706,False,False
ORD-106934,2025-12-01 17:10:02,PRD-0012,Industrial Equipment,Supplier-15,WH-North,64,72,17,258.34,2025-12-18 17:10:02,2,4,1612.36,North America,CUST-00064,Delivered,1240.45,0.2307,False,True
ORD-105600,2025-12-01 21:06:20,PRD-0039,Electronics,Supplier-13,WH-Central,388,327,27,268.87,2025-12-28 21:06:20,0,19,9091.31,Asia Pacific,CUST-00601,Delivered,7174.13,0.2109,True,False
ORD-100134,2025-12-02 03:53:30,PRD-0001,Industrial Equipment,Supplier-18,WH-West,329,271,25,550.55,2025-12-27 03:53:30,0,23,11285.42,Asia Pacific,CUST-00920,Delivered,8928.6,0.2088,True,False
ORD-102715,2025-12-02 03:53:30,PRD-0051,Automotive Parts,Supplier-15,WH-West,724,402,14,296.32,2025-12-16 03:53:30,0,22,8455.2,Middle East & Africa,CUST-01273,Delivered,6503.94,0.2308,True,False
ORD-100893,2025-12-02 03:53:30,PRD-0030,Raw Materials,Supplier-03,WH-East,497,456,22,246.93,2025-12-24 03:53:30,0,27,1394.04,Asia Pacific,CUST-00811,Delivered,1225.05,0.1212,True,False
ORD-105590,2025-12-02 04:14:23,PRD-0026,Consumer Goods,Supplier-03,WH-Central,90,94,26,488.06,2025-12-28 04:14:23,0,2,288.05,Latin America,CUST-00462,Delivered,221.5,0.231,True,True
ORD-102025,2025-12-02 15:36:02,PRD-0008,Packaging Materials,Supplier-05,WH-West,457,307,27,498.15,2025-12-29 15:36:02,0,22,9421.12,Latin America,CUST-00115,Delivered,7312.85,0.2238,True,False
ORD-103564,2025-12-02 15:36:02,PRD-0028,Automotive Parts,Supplier-17,WH-South,699,429,18,333.53,2025-12-20 15:36:02,3,36,13227.32,Latin America,CUST-00185,Delivered,9255.63,0.3003,False,False
ORD-106112,2025-12-02 16:27:34,PRD-0009,Automotive Parts,Supplier-18,WH-East,443,476,27,318.66,2025-12-29 16:27:34,2,39,1809.78,Latin America,CUST-00623,Delivered,1540.06,0.149,False,True
ORD-106693,2025-12-03 00:20:12,PRD-0013,Packaging Materials,Supplier-18,WH-West,65,53,24,261.03,2025-12-27 00:20:12,0,2,585.32,Middle East & Africa,CUST-00802,Delivered,483.82,0.1734,True,False
ORD-106170,2025-12-03 01:53:00,PRD-0010,Packaging Materials,Supplier-14,WH-North,262,237,24,494.98,2025-12-27 01:53:00,3,13,3055.7,Latin America,CUST-01172,Delivered,2046.06,0.3304,False,False
ORD-106108,2025-12-03 14:01:11,PRD-0057,Automotive Parts,Supplier-15,WH-Central,95,77,16,334.43,2025-12-19 14:01:11,1,5,208.32,North America,CUST-00208,Delivered,174.74,0.1612,False,False
ORD-100217,2025-12-03 21:04:11,PRD-0032,Packaging Materials,Supplier-06,WH-West,584,490,12,250.21,2025-12-15 21:04:11,0,29,3904.44,Middle East & Africa,CUST-01372,Delivered,2626.18,0.3274,True,False
