country,product,date,price_with_tax,price_wo_tax,is_forecast,price_with_tax_lower80,price_with_tax_upper80
NL,lpg,2013-08-12,708.0,483.96,False,,
NL,lpg,2013-08-19,704.0,480.66,False,,
NL,lpg,2013-08-26,703.0,479.83,False,,
NL,lpg,2013-09-02,707.0,483.14,False,,
NL,lpg,2013-09-09,715.0,489.75,False,,
NL,lpg,2013-09-16,715.0,489.75,False,,
NL,lpg,2013-09-23,722.0,495.53,False,,
NL,lpg,2013-09-30,719.0,493.05,False,,
NL,lpg,2013-10-07,711.0,486.44,False,,
NL,lpg,2013-10-14,711.0,486.44,False,,
NL,lpg,2013-10-21,717.0,491.4,False,,
NL,lpg,2013-10-28,716.0,490.58,False,,
NL,lpg,2013-11-04,715.0,489.75,False,,
NL,lpg,2013-11-11,718.0,492.23,False,,
NL,lpg,2013-11-18,720.0,493.88,False,,
NL,lpg,2013-11-25,735.0,506.28,False,,
NL,lpg,2013-12-02,747.0,516.2,False,,
NL,lpg,2013-12-09,759.0,526.11,False,,
NL,lpg,2013-12-16,766.0,531.9,False,,
NL,lpg,2014-01-06,822.0,501.71,False,,
NL,lpg,2014-01-13,820.0,500.06,False,,
NL,lpg,2014-01-20,818.0,498.4,False,,
NL,lpg,2014-01-27,818.0,498.4,False,,
NL,lpg,2014-02-03,816.0,496.75,False,,
NL,lpg,2014-02-10,818.0,498.4,False,,
NL,lpg,2014-02-17,800.0,483.53,False,,
NL,lpg,2014-02-24,790.0,475.26,False,,
NL,lpg,2014-03-03,789.0,474.44,False,,
NL,lpg,2014-03-10,783.0,469.48,False,,
NL,lpg,2014-03-17,774.0,462.04,False,,
NL,lpg,2014-03-24,770.0,458.73,False,,
NL,lpg,2014-03-31,763.0,452.95,False,,
NL,lpg,2014-04-07,760.0,450.47,False,,
NL,lpg,2014-04-14,764.0,453.77,False,,
NL,lpg,2014-04-28,759.0,449.64,False,,
NL,lpg,2014-05-05,760.0,450.47,False,,
NL,lpg,2014-05-12,748.0,440.55,False,,
NL,lpg,2014-05-19,747.0,439.73,False,,
NL,lpg,2014-05-26,752.0,443.86,False,,
NL,lpg,2014-06-02,745.0,438.07,False,,
NL,lpg,2014-06-09,748.0,440.55,False,,
NL,lpg,2014-06-16,754.0,445.51,False,,
NL,lpg,2014-06-23,758.0,448.82,False,,
NL,lpg,2014-06-30,763.0,452.95,False,,
NL,lpg,2014-07-07,759.0,449.64,False,,
NL,lpg,2014-07-14,752.0,443.86,False,,
NL,lpg,2014-07-21,759.0,449.64,False,,
NL,lpg,2014-07-28,769.0,457.91,False,,
NL,lpg,2014-08-04,763.0,452.95,False,,
NL,lpg,2014-08-11,758.0,448.82,False,,
NL,lpg,2014-08-18,765.0,454.6,False,,
NL,lpg,2014-08-25,753.0,444.68,False,,
NL,lpg,2014-09-01,754.0,445.51,False,,
NL,lpg,2014-09-08,766.0,455.43,False,,
NL,lpg,2014-09-15,758.0,448.82,False,,
NL,lpg,2014-09-22,765.0,454.6,False,,
NL,lpg,2014-09-29,764.0,453.77,False,,
NL,lpg,2014-10-06,758.0,448.82,False,,
NL,lpg,2014-10-13,759.0,449.64,False,,
NL,lpg,2014-10-20,751.0,443.03,False,,
NL,lpg,2014-10-27,732.0,427.33,False,,
NL,lpg,2014-11-03,726.0,422.37,False,,
NL,lpg,2014-11-10,717.0,414.93,False,,
NL,lpg,2014-11-17,698.0,399.23,False,,
NL,lpg,2014-11-24,706.0,405.84,False,,
NL,lpg,2014-12-01,697.0,398.4,False,,
NL,lpg,2014-12-08,695.0,396.75,False,,
NL,lpg,2014-12-15,679.56,383.99,False,,
NL,lpg,2015-01-05,648.0,351.19,False,,
NL,lpg,2015-01-12,622.0,329.7,False,,
NL,lpg,2015-01-19,602.0,313.17,False,,
NL,lpg,2015-01-26,607.0,317.3,False,,
NL,lpg,2015-02-02,613.0,322.26,False,,
NL,lpg,2015-02-09,637.0,342.1,False,,
NL,lpg,2015-02-16,633.0,338.79,False,,
NL,lpg,2015-02-23,633.0,338.79,False,,
NL,lpg,2015-03-02,658.0,359.45,False,,
NL,lpg,2015-03-09,682.0,379.29,False,,
NL,lpg,2015-03-16,680.0,377.63,False,,
NL,lpg,2015-03-23,684.0,380.94,False,,
NL,lpg,2015-03-30,680.0,377.63,False,,
NL,lpg,2015-04-13,667.0,366.89,False,,
NL,lpg,2015-04-20,660.0,361.1,False,,
NL,lpg,2015-04-27,666.0,366.06,False,,
NL,lpg,2015-05-04,665.0,365.24,False,,
NL,lpg,2015-05-11,660.0,361.1,False,,
NL,lpg,2015-05-18,652.0,354.49,False,,
NL,lpg,2015-05-25,633.0,338.79,False,,
NL,lpg,2015-06-01,637.0,342.1,False,,
NL,lpg,2015-06-08,631.0,337.14,False,,
NL,lpg,2015-06-15,618.0,326.39,False,,
NL,lpg,2015-06-22,607.0,317.3,False,,
NL,lpg,2015-06-29,608.0,318.13,False,,
NL,lpg,2015-07-06,604.0,314.82,False,,
NL,lpg,2015-07-13,609.0,318.96,False,,
NL,lpg,2015-07-20,599.0,310.69,False,,
NL,lpg,2015-07-27,605.0,315.65,False,,
NL,lpg,2015-08-03,601.0,312.34,False,,
NL,lpg,2015-08-10,596.0,308.21,False,,
NL,lpg,2015-08-17,589.0,302.43,False,,
NL,lpg,2015-08-24,571.0,287.55,False,,
NL,lpg,2015-08-31,558.09,276.88,False,,
NL,lpg,2015-09-07,567.0,284.25,False,,
NL,lpg,2015-09-14,568.0,285.07,False,,
NL,lpg,2015-09-21,567.0,284.25,False,,
NL,lpg,2015-09-28,571.0,287.55,False,,
NL,lpg,2015-10-05,582.0,296.64,False,,
NL,lpg,2015-10-12,589.0,302.43,False,,
NL,lpg,2015-10-19,593.0,305.73,False,,
NL,lpg,2015-10-26,592.0,304.91,False,,
NL,lpg,2015-11-02,596.0,308.21,False,,
NL,lpg,2015-11-09,610.0,319.78,False,,
NL,lpg,2015-11-16,614.0,323.09,False,,
NL,lpg,2015-11-23,615.0,323.91,False,,
NL,lpg,2015-11-30,612.0,321.44,False,,
NL,lpg,2015-12-07,615.0,323.91,False,,
NL,lpg,2015-12-14,609.0,318.96,False,,
NL,lpg,2016-01-04,591.0,303.18,False,,
NL,lpg,2016-01-11,590.0,302.35,False,,
NL,lpg,2016-01-18,596.0,307.31,False,,
NL,lpg,2016-01-25,572.0,287.48,False,,
NL,lpg,2016-02-01,570.0,285.82,False,,
NL,lpg,2016-02-08,560.0,277.56,False,,
NL,lpg,2016-02-15,558.0,275.91,False,,
NL,lpg,2016-02-22,564.0,280.87,False,,
NL,lpg,2016-02-29,554.0,272.6,False,,
NL,lpg,2016-03-07,558.0,275.91,False,,
NL,lpg,2016-03-14,558.0,275.91,False,,
NL,lpg,2016-03-21,566.0,282.52,False,,
NL,lpg,2016-04-04,568.0,284.17,False,,
NL,lpg,2016-04-11,565.0,281.69,False,,
NL,lpg,2016-04-18,567.0,283.35,False,,
NL,lpg,2016-04-25,566.0,282.52,False,,
NL,lpg,2016-05-02,568.0,284.17,False,,
NL,lpg,2016-05-09,561.0,278.39,False,,
NL,lpg,2016-05-16,554.0,272.6,False,,
NL,lpg,2016-05-23,559.0,276.73,False,,
NL,lpg,2016-05-30,566.0,282.52,False,,
NL,lpg,2016-06-06,566.0,282.52,False,,
NL,lpg,2016-06-13,572.0,287.48,False,,
NL,lpg,2016-06-20,566.0,282.52,False,,
NL,lpg,2016-06-27,568.0,284.17,False,,
NL,lpg,2016-07-04,561.0,278.39,False,,
NL,lpg,2016-07-11,555.0,273.43,False,,
NL,lpg,2016-07-18,551.0,270.12,False,,
NL,lpg,2016-07-25,540.0,261.03,False,,
NL,lpg,2016-08-01,541.0,261.86,False,,
NL,lpg,2016-08-08,542.0,262.68,False,,
NL,lpg,2016-08-15,543.0,263.51,False,,
NL,lpg,2016-08-22,535.0,256.9,False,,
NL,lpg,2016-08-29,539.0,260.2,False,,
NL,lpg,2016-09-05,545.0,265.16,False,,
NL,lpg,2016-09-12,555.0,273.43,False,,
NL,lpg,2016-09-19,556.0,274.25,False,,
NL,lpg,2016-09-26,558.0,275.91,False,,
NL,lpg,2016-10-03,571.0,286.65,False,,
NL,lpg,2016-10-10,580.0,294.09,False,,
NL,lpg,2016-10-17,577.0,291.61,False,,
NL,lpg,2016-10-24,585.0,298.22,False,,
NL,lpg,2016-10-31,589.0,301.53,False,,
NL,lpg,2016-11-07,584.0,297.39,False,,
NL,lpg,2016-11-14,591.0,303.18,False,,
NL,lpg,2016-11-21,601.0,311.44,False,,
NL,lpg,2016-11-28,605.0,314.75,False,,
NL,lpg,2016-12-05,616.0,323.84,False,,
NL,lpg,2016-12-12,623.0,329.63,False,,
NL,lpg,2016-12-19,626.0,332.11,False,,
NL,lpg,2017-01-02,639.0,342.31,False,,
NL,lpg,2017-01-09,648.0,349.75,False,,
NL,lpg,2017-01-16,652.0,353.05,False,,
NL,lpg,2017-01-23,660.0,359.66,False,,
NL,lpg,2017-01-30,666.0,364.62,False,,
NL,lpg,2017-02-06,666.0,364.62,False,,
NL,lpg,2017-02-13,680.0,376.19,False,,
NL,lpg,2017-02-20,686.0,381.15,False,,
NL,lpg,2017-02-27,679.0,375.37,False,,
NL,lpg,2017-03-06,689.0,383.63,False,,
NL,lpg,2017-03-13,685.0,380.33,False,,
NL,lpg,2017-03-20,675.0,372.06,False,,
NL,lpg,2017-03-27,655.0,355.53,False,,
NL,lpg,2017-04-03,643.0,345.61,False,,
NL,lpg,2017-04-10,641.0,343.96,False,,
NL,lpg,2017-04-24,634.0,338.18,False,,
NL,lpg,2017-05-01,608.0,316.69,False,,
NL,lpg,2017-05-08,584.0,296.85,False,,
NL,lpg,2017-05-15,589.0,300.99,False,,
NL,lpg,2017-05-22,584.0,296.85,False,,
NL,lpg,2017-05-29,588.0,300.16,False,,
NL,lpg,2017-06-05,587.0,299.33,False,,
NL,lpg,2017-06-12,582.0,295.2,False,,
NL,lpg,2017-06-19,584.0,296.85,False,,
NL,lpg,2017-06-26,573.0,287.76,False,,
NL,lpg,2017-07-03,569.0,284.46,False,,
NL,lpg,2017-07-10,562.0,278.67,False,,
NL,lpg,2017-07-17,562.0,278.67,False,,
NL,lpg,2017-07-24,555.0,272.89,False,,
NL,lpg,2017-07-31,558.0,275.37,False,,
NL,lpg,2017-08-07,570.0,285.28,False,,
NL,lpg,2017-08-14,591.0,302.64,False,,
NL,lpg,2017-08-21,589.0,300.99,False,,
NL,lpg,2017-08-28,597.0,307.6,False,,
NL,lpg,2017-09-04,611.0,319.17,False,,
NL,lpg,2017-09-11,612.0,320.0,False,,
NL,lpg,2017-09-18,625.0,330.74,False,,
NL,lpg,2017-09-25,636.0,339.83,False,,
NL,lpg,2017-10-02,648.0,349.75,False,,
NL,lpg,2017-10-09,656.0,356.36,False,,
NL,lpg,2017-10-16,650.0,351.4,False,,
NL,lpg,2017-10-23,650.0,351.4,False,,
NL,lpg,2017-10-30,650.0,351.4,False,,
NL,lpg,2017-11-06,663.0,362.14,False,,
NL,lpg,2017-11-13,686.0,381.15,False,,
NL,lpg,2017-11-20,690.0,384.46,False,,
NL,lpg,2017-11-27,689.0,383.63,False,,
NL,lpg,2017-12-04,690.0,384.46,False,,
NL,lpg,2017-12-11,693.0,386.94,False,,
NL,lpg,2017-12-18,687.89,382.71,False,,
NL,lpg,2018-01-01,690.0,383.0,False,,
NL,lpg,2018-01-08,693.0,385.48,False,,
NL,lpg,2018-01-15,698.0,389.61,False,,
NL,lpg,2018-01-22,696.0,387.96,False,,
NL,lpg,2018-01-29,698.0,389.61,False,,
NL,lpg,2018-02-05,688.35,381.63,False,,
NL,lpg,2018-02-12,673.97,369.75,False,,
NL,lpg,2018-02-19,652.0,351.59,False,,
NL,lpg,2018-02-26,647.0,347.46,False,,
NL,lpg,2018-03-05,650.0,349.94,False,,
NL,lpg,2018-03-12,654.0,353.25,False,,
NL,lpg,2018-03-19,653.0,352.42,False,,
NL,lpg,2018-03-26,663.0,360.68,False,,
NL,lpg,2018-04-09,661.0,359.03,False,,
NL,lpg,2018-04-16,663.0,360.68,False,,
NL,lpg,2018-04-23,660.0,358.2,False,,
NL,lpg,2018-04-30,665.0,362.34,False,,
NL,lpg,2018-05-07,674.0,369.77,False,,
NL,lpg,2018-05-14,670.0,366.47,False,,
NL,lpg,2018-05-21,676.0,371.43,False,,
NL,lpg,2018-05-28,679.0,373.91,False,,
NL,lpg,2018-06-04,686.0,379.69,False,,
NL,lpg,2018-06-11,683.0,377.21,False,,
NL,lpg,2018-06-18,681.0,375.56,False,,
NL,lpg,2018-06-25,673.0,368.95,False,,
NL,lpg,2018-07-02,679.0,373.91,False,,
NL,lpg,2018-07-09,687.0,380.52,False,,
NL,lpg,2018-07-16,686.0,379.69,False,,
NL,lpg,2018-07-23,691.0,383.82,False,,
NL,lpg,2018-07-30,689.0,382.17,False,,
NL,lpg,2018-08-06,695.0,387.13,False,,
NL,lpg,2018-08-13,693.0,385.48,False,,
NL,lpg,2018-08-20,691.0,383.82,False,,
NL,lpg,2018-08-27,689.0,382.17,False,,
NL,lpg,2018-09-03,696.0,387.96,False,,
NL,lpg,2018-09-10,706.0,396.22,False,,
NL,lpg,2018-09-17,719.0,406.96,False,,
NL,lpg,2018-09-24,726.0,412.75,False,,
NL,lpg,2018-10-01,728.0,414.4,False,,
NL,lpg,2018-10-08,740.0,424.32,False,,
NL,lpg,2018-10-15,746.0,429.28,False,,
NL,lpg,2018-10-22,745.0,428.45,False,,
NL,lpg,2018-10-29,745.0,428.45,False,,
NL,lpg,2018-11-05,730.0,416.06,False,,
NL,lpg,2018-11-12,712.0,401.18,False,,
NL,lpg,2018-11-19,697.0,388.78,False,,
NL,lpg,2018-11-26,676.0,371.43,False,,
NL,lpg,2018-12-03,661.0,359.03,False,,
NL,lpg,2018-12-10,656.0,354.9,False,,
NL,lpg,2018-12-17,655.0,354.07,False,,
NL,lpg,2019-01-07,630.0,331.22,False,,
NL,lpg,2019-01-14,633.0,333.7,False,,
NL,lpg,2019-01-21,635.0,335.35,False,,
NL,lpg,2019-01-28,631.0,332.05,False,,
NL,lpg,2019-02-04,643.0,341.96,False,,
NL,lpg,2019-02-11,640.0,339.49,False,,
NL,lpg,2019-02-18,650.0,347.75,False,,
NL,lpg,2019-02-25,649.0,346.92,False,,
NL,lpg,2019-03-04,647.0,345.27,False,,
NL,lpg,2019-03-11,656.0,352.71,False,,
NL,lpg,2019-03-18,664.0,359.32,False,,
NL,lpg,2019-03-25,660.0,356.01,False,,
NL,lpg,2019-04-01,663.0,358.49,False,,
NL,lpg,2019-04-08,660.0,356.01,False,,
NL,lpg,2019-04-15,669.0,363.45,False,,
NL,lpg,2019-04-29,670.0,364.28,False,,
NL,lpg,2019-05-06,675.0,368.41,False,,
NL,lpg,2019-05-13,671.0,365.11,False,,
NL,lpg,2019-05-20,661.0,356.84,False,,
NL,lpg,2019-05-27,658.0,354.36,False,,
NL,lpg,2019-06-03,664.0,359.32,False,,
NL,lpg,2019-06-10,651.0,348.58,False,,
NL,lpg,2019-06-17,626.0,327.92,False,,
NL,lpg,2019-06-24,624.0,326.26,False,,
NL,lpg,2019-07-01,625.0,327.09,False,,
NL,lpg,2019-07-08,616.0,319.65,False,,
NL,lpg,2019-07-15,614.0,318.0,False,,
NL,lpg,2019-07-22,633.0,333.7,False,,
NL,lpg,2019-07-29,622.0,324.61,False,,
NL,lpg,2019-08-05,619.0,322.13,False,,
NL,lpg,2019-08-12,600.0,306.43,False,,
NL,lpg,2019-08-19,588.0,296.51,False,,
NL,lpg,2019-08-26,578.0,288.25,False,,
NL,lpg,2019-09-02,575.0,285.77,False,,
NL,lpg,2019-09-09,577.0,287.42,False,,
NL,lpg,2019-09-16,575.0,285.77,False,,
NL,lpg,2019-09-23,584.0,293.2,False,,
NL,lpg,2019-09-30,590.0,298.16,False,,
NL,lpg,2019-10-07,593.0,300.64,False,,
NL,lpg,2019-10-14,597.0,303.95,False,,
NL,lpg,2019-10-21,612.0,316.35,False,,
NL,lpg,2019-10-28,624.0,326.26,False,,
NL,lpg,2019-11-04,631.0,332.05,False,,
NL,lpg,2019-11-11,637.0,337.01,False,,
NL,lpg,2019-11-18,634.0,334.53,False,,
NL,lpg,2019-11-25,641.0,340.31,False,,
NL,lpg,2019-12-02,661.0,356.84,False,,
NL,lpg,2019-12-09,662.0,357.67,False,,
NL,lpg,2019-12-16,659.0,355.19,False,,
NL,lpg,2020-01-06,688.0,376.19,False,,
NL,lpg,2020-01-13,697.0,383.62,False,,
NL,lpg,2020-01-20,705.0,390.23,False,,
NL,lpg,2020-01-27,710.0,394.37,False,,
NL,lpg,2020-02-03,699.0,385.28,False,,
NL,lpg,2020-02-10,689.0,377.01,False,,
NL,lpg,2020-02-17,660.0,353.04,False,,
NL,lpg,2020-02-24,656.0,349.74,False,,
NL,lpg,2020-03-02,646.0,341.47,False,,
NL,lpg,2020-03-09,629.0,327.42,False,,
NL,lpg,2020-03-16,600.0,303.46,False,,
NL,lpg,2020-03-23,601.0,304.28,False,,
NL,lpg,2020-03-30,575.0,282.8,False,,
NL,lpg,2020-04-06,560.0,270.4,False,,
NL,lpg,2020-04-20,542.0,255.52,False,,
NL,lpg,2020-04-27,542.0,255.52,False,,
NL,lpg,2020-05-04,548.0,260.48,False,,
NL,lpg,2020-05-11,535.0,249.74,False,,
NL,lpg,2020-05-18,540.0,253.87,False,,
NL,lpg,2020-05-25,539.0,253.04,False,,
NL,lpg,2020-06-01,552.0,263.79,False,,
NL,lpg,2020-06-08,549.0,261.31,False,,
NL,lpg,2020-06-15,578.0,285.28,False,,
NL,lpg,2020-06-22,585.0,291.06,False,,
NL,lpg,2020-06-29,589.0,294.37,False,,
NL,lpg,2020-07-06,584.0,290.23,False,,
NL,lpg,2020-07-13,595.0,299.33,False,,
NL,lpg,2020-07-20,597.0,300.98,False,,
NL,lpg,2020-07-27,591.0,296.02,False,,
NL,lpg,2020-08-03,586.0,291.89,False,,
NL,lpg,2020-08-10,586.0,291.89,False,,
NL,lpg,2020-08-17,586.0,291.89,False,,
NL,lpg,2020-08-24,592.0,296.85,False,,
NL,lpg,2020-08-31,591.0,296.02,False,,
NL,lpg,2020-09-07,575.0,282.8,False,,
NL,lpg,2020-09-14,580.0,286.93,False,,
NL,lpg,2020-09-21,580.0,286.93,False,,
NL,lpg,2020-09-28,581.0,287.76,False,,
NL,lpg,2020-10-05,602.0,305.11,False,,
NL,lpg,2020-10-12,609.0,310.9,False,,
NL,lpg,2020-10-19,622.0,321.64,False,,
NL,lpg,2020-10-26,634.0,331.56,False,,
NL,lpg,2020-11-02,629.0,327.42,False,,
NL,lpg,2020-11-09,626.0,324.95,False,,
NL,lpg,2020-11-16,630.0,328.25,False,,
NL,lpg,2020-11-23,628.0,326.6,False,,
NL,lpg,2020-11-30,622.0,321.64,False,,
NL,lpg,2020-12-07,614.0,315.03,False,,
NL,lpg,2020-12-14,615.0,315.85,False,,
NL,lpg,2020-12-21,628.0,326.6,False,,
NL,lpg,2021-01-11,661.0,350.87,False,,
NL,lpg,2021-01-18,689.0,374.01,False,,
NL,lpg,2021-01-25,687.0,372.36,False,,
NL,lpg,2021-02-01,674.0,361.61,False,,
NL,lpg,2021-02-08,697.0,380.62,False,,
NL,lpg,2021-02-15,701.0,383.93,False,,
NL,lpg,2021-02-22,717.0,397.15,False,,
NL,lpg,2021-03-01,738.0,414.51,False,,
NL,lpg,2021-03-08,728.0,406.24,False,,
NL,lpg,2021-03-15,746.0,421.12,False,,
NL,lpg,2021-03-22,744.0,419.47,False,,
NL,lpg,2021-03-29,742.0,417.81,False,,
NL,lpg,2021-04-12,750.0,424.42,False,,
NL,lpg,2021-04-19,744.0,419.47,False,,
NL,lpg,2021-04-26,730.0,407.9,False,,
NL,lpg,2021-05-03,749.0,423.6,False,,
NL,lpg,2021-05-10,737.0,413.68,False,,
NL,lpg,2021-05-17,742.0,417.81,False,,
NL,lpg,2021-05-24,740.0,416.16,False,,
NL,lpg,2021-05-31,739.0,415.33,False,,
NL,lpg,2021-06-07,738.0,414.51,False,,
NL,lpg,2021-06-14,737.0,413.68,False,,
NL,lpg,2021-06-21,741.0,416.99,False,,
NL,lpg,2021-06-28,740.0,416.16,False,,
NL,lpg,2021-07-05,737.0,413.68,False,,
NL,lpg,2021-07-12,746.0,421.12,False,,
NL,lpg,2021-07-19,747.0,421.95,False,,
NL,lpg,2021-07-26,759.0,431.86,False,,
NL,lpg,2021-08-02,765.0,436.82,False,,
NL,lpg,2021-08-09,763.0,435.17,False,,
NL,lpg,2021-08-16,756.0,429.38,False,,
NL,lpg,2021-08-23,756.0,429.38,False,,
NL,lpg,2021-08-30,772.0,442.61,False,,
NL,lpg,2021-09-06,775.0,445.09,False,,
NL,lpg,2021-09-13,778.0,447.57,False,,
NL,lpg,2021-09-20,807.0,471.53,False,,
NL,lpg,2021-09-27,807.0,471.53,False,,
NL,lpg,2021-10-04,814.0,477.32,False,,
NL,lpg,2021-10-11,866.0,520.29,False,,
NL,lpg,2021-10-18,915.0,560.79,False,,
NL,lpg,2021-10-25,922.0,566.57,False,,
NL,lpg,2021-11-01,935.0,577.32,False,,
NL,lpg,2021-11-08,935.0,577.32,False,,
NL,lpg,2021-11-15,930.0,573.19,False,,
NL,lpg,2021-11-22,940.0,581.45,False,,
NL,lpg,2021-11-29,938.0,579.8,False,,
NL,lpg,2021-12-06,931.0,574.01,False,,
NL,lpg,2021-12-13,922.0,566.57,False,,
NL,lpg,2021-12-20,938.0,579.8,False,,
NL,lpg,2022-01-03,915.0,558.3,False,,
NL,lpg,2022-01-10,905.0,550.03,False,,
NL,lpg,2022-01-17,904.0,549.21,False,,
NL,lpg,2022-01-24,916.0,559.12,False,,
NL,lpg,2022-01-31,921.0,563.26,False,,
NL,lpg,2022-02-07,914.0,557.47,False,,
NL,lpg,2022-02-14,914.0,557.47,False,,
NL,lpg,2022-02-21,916.0,559.12,False,,
NL,lpg,2022-02-28,935.0,574.83,False,,
NL,lpg,2022-03-07,1021.0,645.9,False,,
NL,lpg,2022-03-14,1096.0,707.89,False,,
NL,lpg,2022-03-21,1114.0,722.76,False,,
NL,lpg,2022-03-28,1154.0,755.82,False,,
NL,lpg,2022-04-04,1121.0,769.2,False,,
NL,lpg,2022-04-11,1119.0,767.54,False,,
NL,lpg,2022-04-25,1094.0,746.88,False,,
NL,lpg,2022-05-02,1105.0,755.97,False,,
NL,lpg,2022-05-09,1103.0,754.32,False,,
NL,lpg,2022-05-16,1085.0,739.44,False,,
NL,lpg,2022-05-23,1051.0,711.35,False,,
NL,lpg,2022-05-30,1036.0,698.95,False,,
NL,lpg,2022-06-06,1022.0,687.38,False,,
NL,lpg,2022-06-13,1015.0,681.59,False,,
NL,lpg,2022-06-20,1002.0,670.85,False,,
NL,lpg,2022-06-27,989.0,660.11,False,,
NL,lpg,2022-07-04,923.0,605.56,False,,
NL,lpg,2022-07-11,909.0,593.99,False,,
NL,lpg,2022-07-18,892.0,579.94,False,,
NL,lpg,2022-07-25,885.0,574.15,False,,
NL,lpg,2022-08-01,875.0,565.89,False,,
NL,lpg,2022-08-08,862.0,555.15,False,,
NL,lpg,2022-08-15,841.0,537.79,False,,
NL,lpg,2022-08-22,837.0,534.49,False,,
NL,lpg,2022-08-29,838.0,535.31,False,,
NL,lpg,2022-09-05,846.0,541.92,False,,
NL,lpg,2022-09-12,841.0,537.79,False,,
NL,lpg,2022-09-19,838.0,535.31,False,,
NL,lpg,2022-09-26,842.0,538.62,False,,
NL,lpg,2022-10-03,839.0,536.14,False,,
NL,lpg,2022-10-10,840.0,536.96,False,,
NL,lpg,2022-10-17,834.0,532.01,False,,
NL,lpg,2022-10-24,836.0,533.66,False,,
NL,lpg,2022-10-31,828.0,527.05,False,,
NL,lpg,2022-11-07,823.0,522.92,False,,
NL,lpg,2022-11-14,826.0,525.39,False,,
NL,lpg,2022-11-21,826.57,525.87,False,,
NL,lpg,2022-11-28,816.0,517.13,False,,
NL,lpg,2022-12-05,810.0,512.17,False,,
NL,lpg,2022-12-12,803.0,506.39,False,,
NL,lpg,2022-12-19,789.0,494.82,False,,
NL,lpg,2022-12-26,774.0,482.42,False,,
NL,lpg,2023-01-02,764.0,474.15,False,,
NL,lpg,2023-01-09,772.0,480.77,False,,
NL,lpg,2023-01-16,777.0,484.9,False,,
NL,lpg,2023-01-23,773.0,481.59,False,,
NL,lpg,2023-01-30,788.0,493.99,False,,
NL,lpg,2023-02-06,805.0,508.04,False,,
NL,lpg,2023-02-13,826.0,525.39,False,,
NL,lpg,2023-02-20,839.0,536.14,False,,
NL,lpg,2023-02-27,858.0,551.84,False,,
NL,lpg,2023-03-06,869.0,560.93,False,,
NL,lpg,2023-03-13,864.0,556.8,False,,
NL,lpg,2023-03-20,865.0,557.63,False,,
NL,lpg,2023-03-27,859.0,552.67,False,,
NL,lpg,2023-04-03,838.0,535.31,False,,
NL,lpg,2023-04-10,828.0,527.05,False,,
NL,lpg,2023-04-17,817.0,517.96,False,,
NL,lpg,2023-04-24,800.0,503.91,False,,
NL,lpg,2023-05-01,777.0,484.9,False,,
NL,lpg,2023-05-08,766.0,475.81,False,,
NL,lpg,2023-05-15,766.0,475.81,False,,
NL,lpg,2023-05-22,761.0,471.68,False,,
NL,lpg,2023-05-29,753.0,465.06,False,,
NL,lpg,2023-06-05,748.0,460.93,False,,
NL,lpg,2023-06-12,736.0,451.01,False,,
NL,lpg,2023-06-19,723.0,440.27,False,,
NL,lpg,2023-06-26,717.0,435.31,False,,
NL,lpg,2023-07-03,749.0,461.76,False,,
NL,lpg,2023-07-10,732.0,447.71,False,,
NL,lpg,2023-07-17,728.0,444.4,False,,
NL,lpg,2023-07-24,730.0,446.06,False,,
NL,lpg,2023-07-31,727.0,411.06,False,,
NL,lpg,2023-08-07,731.0,414.36,False,,
NL,lpg,2023-08-14,729.0,412.71,False,,
NL,lpg,2023-08-21,729.0,412.71,False,,
NL,lpg,2023-08-28,735.0,417.67,False,,
NL,lpg,2023-09-04,749.0,429.24,False,,
NL,lpg,2023-09-11,753.0,432.54,False,,
NL,lpg,2023-09-18,787.0,460.64,False,,
NL,lpg,2023-09-25,793.0,465.6,False,,
NL,lpg,2023-10-02,809.0,478.83,False,,
NL,lpg,2023-10-09,803.0,473.87,False,,
NL,lpg,2023-10-16,807.0,477.17,False,,
NL,lpg,2023-10-23,800.0,471.39,False,,
NL,lpg,2023-10-30,796.0,468.08,False,,
NL,lpg,2023-11-06,797.0,468.91,False,,
NL,lpg,2023-11-13,805.0,475.52,False,,
NL,lpg,2023-11-20,800.0,471.39,False,,
NL,lpg,2023-11-27,801.0,472.21,False,,
NL,lpg,2023-12-04,802.0,473.04,False,,
NL,lpg,2023-12-11,798.0,469.73,False,,
NL,lpg,2023-12-18,803.0,473.87,False,,
NL,lpg,2023-12-25,819.0,487.09,False,,
NL,lpg,2024-01-01,804.0,474.69,False,,
NL,lpg,2024-01-08,804.0,474.69,False,,
NL,lpg,2024-01-15,815.0,483.78,False,,
NL,lpg,2024-01-22,818.0,486.26,False,,
NL,lpg,2024-01-29,817.0,485.44,False,,
NL,lpg,2024-02-05,817.0,485.44,False,,
NL,lpg,2024-02-12,826.0,492.87,False,,
NL,lpg,2024-02-19,828.0,494.53,False,,
NL,lpg,2024-02-26,830.0,496.18,False,,
NL,lpg,2024-03-04,837.0,501.97,False,,
NL,lpg,2024-03-11,835.0,500.31,False,,
NL,lpg,2024-03-18,832.0,497.83,False,,
NL,lpg,2024-03-25,828.0,494.53,False,,
NL,lpg,2024-04-01,827.0,493.7,False,,
NL,lpg,2024-04-08,818.0,486.26,False,,
NL,lpg,2024-04-15,810.0,479.65,False,,
NL,lpg,2024-04-22,803.0,473.87,False,,
NL,lpg,2024-04-29,799.0,470.56,False,,
